customer_id,segment,plan,contract_type,region,tenure,mrr,logins_per_month,days_since_login,features_used,support_tickets,nps_score,csat_score,num_products,start_date,churn,login_tenure_ratio,support_burden,mrr_log,is_inactive_30d,is_inactive_60d,nps_bucket,is_detractor,is_new_customer,is_early_tenure,is_mature_tenure,churn_probability,risk_level,model_used
CUST-01841,SMB,Starter,Monthly,Europe,35.5,123.77,60.0,11,14,1,6,1,4,2022-02-11,0,1.6901408450704225,0.028169014084507043,4.82647204242293,0,0,Detractor,1,0,0,1,0.0042,Low,xgboost
CUST-00659,Mid-Market,Starter,Annual,North America,4.4,713.5,15.5,24,13,2,6,4,3,2021-09-20,0,3.5227272727272725,0.45454545454545453,6.571582997369922,0,0,Detractor,1,0,1,0,0.0042,Low,xgboost
CUST-01684,Mid-Market,Pro,Monthly,APAC,2.3,460.95,17.3,2,18,1,9,3,2,2021-07-03,0,7.521739130434783,0.4347826086956522,6.135456660116754,0,0,Promoter,0,1,0,0,0.0042,Low,xgboost
CUST-00613,Mid-Market,Pro,Monthly,Europe,4.8,555.97,4.3,1,1,1,9,3,4,2021-11-12,0,0.8958333333333334,0.20833333333333334,6.322511378512691,0,0,Promoter,0,0,1,0,0.0042,Low,xgboost
CUST-00241,Enterprise,Enterprise,Multi-year,APAC,12.5,4145.95,7.8,10,9,2,9,3,5,2022-05-08,0,0.624,0.16,8.330128403265087,0,0,Promoter,0,0,0,1,0.0042,Low,xgboost
CUST-00513,Enterprise,Enterprise,Multi-year,North America,17.7,2375.44,7.5,27,8,0,7,5,4,2022-03-05,0,0.42372881355932207,0.0,7.773358848523061,0,0,Passive,0,0,0,1,0.0042,Low,xgboost
CUST-01916,Mid-Market,Starter,Annual,North America,4.3,442.74,4.1,0,14,2,10,5,4,2021-10-02,0,0.9534883720930232,0.46511627906976744,6.095238805324437,0,0,Promoter,0,0,1,0,0.0042,Low,xgboost
CUST-01272,Enterprise,Pro,Multi-year,Europe,34.9,2748.67,13.2,25,3,4,3,5,1,2021-07-20,0,0.37822349570200575,0.11461318051575932,7.919236183460041,0,0,Detractor,1,0,0,1,0.0041,Low,xgboost
CUST-01811,Mid-Market,Starter,Annual,North America,38.1,399.17,13.0,15,7,0,6,5,1,2022-03-10,0,0.3412073490813648,0.0,5.991889456821062,0,0,Detractor,1,0,0,1,0.0041,Low,xgboost
CUST-01564,SMB,Pro,Monthly,North America,1.7,99.73,30.2,14,18,0,8,5,5,2022-04-06,0,17.764705882352942,0.0,4.612443669954589,0,0,Passive,0,1,0,0,0.0041,Low,xgboost
CUST-01569,Mid-Market,Enterprise,Monthly,North America,27.6,197.95,42.7,3,16,2,7,4,1,2021-08-02,0,1.5471014492753623,0.07246376811594203,5.293053536872938,0,0,Passive,0,0,0,1,0.0041,Low,xgboost
CUST-01462,Mid-Market,Pro,Monthly,APAC,4.7,551.06,2.1,1,1,1,7,2,1,2021-04-05,0,0.44680851063829785,0.2127659574468085,6.313656736022325,0,0,Passive,0,0,1,0,0.0041,Low,xgboost
CUST-01903,Mid-Market,Starter,Annual,North America,42.0,852.41,13.6,11,14,1,9,5,5,2022-02-19,0,0.3238095238095238,0.023809523809523808,6.74924008851979,0,0,Promoter,0,0,0,1,0.004,Low,xgboost
CUST-01323,Enterprise,Enterprise,Multi-year,North America,17.1,1895.87,1.3,13,12,1,6,5,5,2022-05-04,0,0.07602339181286549,0.05847953216374269,7.5479604383300565,0,0,Detractor,1,0,0,1,0.004,Low,xgboost
CUST-01364,Mid-Market,Pro,Annual,North America,3.8,631.75,22.6,5,16,1,3,1,1,2021-11-21,0,5.947368421052632,0.2631578947368421,6.450075399425233,0,0,Detractor,1,0,1,0,0.004,Low,xgboost
CUST-00938,Enterprise,Enterprise,Multi-year,APAC,5.4,1630.2,5.6,4,7,2,7,4,5,2022-04-10,0,1.037037037037037,0.37037037037037035,7.397071219260245,0,0,Passive,0,0,1,0,0.004,Low,xgboost
CUST-00550,Mid-Market,Pro,Monthly,Europe,1.7,353.61,22.5,6,19,5,10,2,5,2021-04-26,0,13.23529411764706,2.9411764705882355,5.871018594032095,0,0,Promoter,0,1,0,0,0.004,Low,xgboost
CUST-00356,Mid-Market,Pro,Monthly,North America,72.0,314.64,10.5,1,6,3,9,1,4,2021-09-13,0,0.14583333333333334,0.041666666666666664,5.7546023236528345,0,0,Promoter,0,0,0,1,0.004,Low,xgboost
CUST-00569,Enterprise,Enterprise,Annual,APAC,72.0,2015.42,11.1,30,3,1,8,3,1,2022-02-03,0,0.15416666666666667,0.013888888888888888,7.609078940826217,1,0,Passive,0,0,0,1,0.004,Low,xgboost
CUST-00367,Enterprise,Pro,Annual,LATAM,19.1,1172.23,20.4,5,7,1,0,4,4,2021-08-22,0,1.0680628272251307,0.05235602094240837,7.067515907863985,0,0,Detractor,1,0,0,1,0.004,Low,xgboost
CUST-01590,Mid-Market,Pro,Annual,North America,18.5,425.6,32.9,1,15,2,8,4,1,2022-01-29,0,1.7783783783783782,0.10810810810810811,6.05584680603725,0,0,Passive,0,0,0,1,0.004,Low,xgboost
CUST-01853,Enterprise,Enterprise,Annual,North America,17.1,2613.73,8.3,19,12,1,10,5,4,2021-05-04,0,0.48538011695906436,0.05847953216374269,7.868916120690314,0,0,Promoter,0,0,0,1,0.004,Low,xgboost
CUST-00173,SMB,Starter,Monthly,Europe,34.3,142.93,6.2,8,10,4,10,2,2,2022-01-15,0,0.1807580174927114,0.11661807580174928,4.96932707027458,0,0,Promoter,0,0,0,1,0.004,Low,xgboost
CUST-00772,Mid-Market,Pro,Annual,APAC,40.5,347.49,60.0,4,18,0,8,5,3,2021-08-09,0,1.4814814814814814,0.0,5.853609535384296,0,0,Passive,0,0,0,1,0.004,Low,xgboost
CUST-00990,Mid-Market,Pro,Annual,APAC,61.5,728.03,11.5,17,1,0,0,5,2,2021-08-06,0,0.18699186991869918,0.0,6.591714883425301,0,0,Detractor,1,0,0,1,0.004,Low,xgboost
CUST-01869,SMB,Starter,Monthly,APAC,13.0,61.16,28.1,3,19,3,10,3,5,2021-02-07,0,2.161538461538462,0.23076923076923078,4.129711706059392,0,0,Promoter,0,0,0,1,0.0039,Low,xgboost
CUST-00359,Enterprise,Enterprise,Annual,APAC,7.7,2207.99,0.2,14,1,4,7,4,3,2021-08-02,0,0.025974025974025976,0.5194805194805194,7.700290676474606,0,0,Passive,0,0,1,0,0.0039,Low,xgboost
CUST-01390,SMB,Starter,Monthly,APAC,4.8,94.93,40.7,10,17,0,8,3,5,2021-03-16,0,8.479166666666668,0.0,4.563618758829857,0,0,Passive,0,0,1,0,0.0039,Low,xgboost
CUST-01170,SMB,Starter,Annual,APAC,5.7,69.51,49.7,3,16,1,8,4,2,2021-10-28,0,8.719298245614036,0.17543859649122806,4.25575454373095,0,0,Passive,0,0,1,0,0.0039,Low,xgboost
CUST-01923,Mid-Market,Starter,Monthly,North America,14.8,1015.35,36.5,15,17,2,5,5,5,2022-03-17,0,2.4662162162162162,0.13513513513513511,6.923973057004971,0,0,Detractor,1,0,0,1,0.0039,Low,xgboost
CUST-01368,Enterprise,Pro,Multi-year,Europe,72.0,1829.64,5.1,1,10,2,6,2,1,2022-04-08,0,0.07083333333333333,0.027777777777777776,7.512420911471269,0,0,Detractor,1,0,0,1,0.0039,Low,xgboost
CUST-00079,SMB,Starter,Monthly,North America,27.1,144.35,15.3,20,11,2,10,4,5,2021-02-25,0,0.5645756457564576,0.07380073800738007,4.979144627004885,0,0,Promoter,0,0,0,1,0.0039,Low,xgboost
CUST-00447,Enterprise,Pro,Multi-year,APAC,31.5,2364.07,8.9,5,5,4,6,1,2,2021-06-06,0,0.28253968253968254,0.12698412698412698,7.76856289879668,0,0,Detractor,1,0,0,1,0.0039,Low,xgboost
CUST-00084,SMB,Starter,Monthly,North America,72.0,71.52,2.2,9,14,1,9,5,2,2021-08-20,0,0.030555555555555558,0.013888888888888888,4.283862385886651,0,0,Promoter,0,0,0,1,0.0038,Low,xgboost
CUST-00599,SMB,Pro,Monthly,North America,18.5,111.29,54.2,27,8,1,8,5,1,2021-03-03,0,2.92972972972973,0.05405405405405406,4.721084810584447,0,0,Passive,0,0,0,1,0.0038,Low,xgboost
CUST-01918,Mid-Market,Pro,Annual,Europe,29.8,489.47,16.5,2,3,2,4,5,5,2021-10-09,0,0.5536912751677853,0.06711409395973154,6.195364115055431,0,0,Detractor,1,0,0,1,0.0038,Low,xgboost
CUST-01837,SMB,Starter,Annual,LATAM,1.0,70.98,26.5,25,19,1,9,4,2,2021-10-10,0,26.5,1.0,4.276388302650885,0,0,Promoter,0,1,0,0,0.0038,Low,xgboost
CUST-00251,SMB,Starter,Annual,North America,7.4,56.78,40.8,15,5,0,9,5,2,2021-09-06,0,5.513513513513513,0.0,4.056642695038089,0,0,Promoter,0,0,1,0,0.0037,Low,xgboost
CUST-01639,Enterprise,Pro,Annual,APAC,12.1,1670.07,25.4,33,19,1,0,5,4,2022-04-21,0,2.0991735537190084,0.08264462809917356,7.42121941880117,1,0,Detractor,1,0,0,1,0.0037,Low,xgboost
CUST-01003,Enterprise,Pro,Multi-year,Europe,39.6,2485.05,10.2,15,10,0,4,4,1,2021-06-20,0,0.25757575757575757,0.0,7.818450384499132,0,0,Detractor,1,0,0,1,0.0037,Low,xgboost
CUST-01522,Enterprise,Enterprise,Multi-year,LATAM,16.3,2909.87,11.3,40,14,1,10,5,4,2022-04-18,0,0.6932515337423313,0.06134969325153374,7.976207284555356,1,0,Promoter,0,0,0,1,0.0037,Low,xgboost
CUST-01440,Mid-Market,Enterprise,Annual,North America,48.9,523.87,10.0,4,12,4,9,5,4,2021-05-11,0,0.20449897750511248,0.081799591002045,6.263150612881346,0,0,Promoter,0,0,0,1,0.0036,Low,xgboost
CUST-01755,Enterprise,Pro,Annual,LATAM,2.3,1010.31,21.1,6,7,2,9,4,5,2022-04-21,0,9.173913043478262,0.8695652173913044,6.919001799121868,0,0,Promoter,0,1,0,0,0.0036,Low,xgboost
CUST-01849,Enterprise,Enterprise,Multi-year,North America,7.9,1180.32,0.3,14,7,3,7,3,5,2022-03-28,0,0.03797468354430379,0.37974683544303794,7.074387736311452,0,0,Passive,0,0,1,0,0.0036,Low,xgboost
CUST-01152,Mid-Market,Pro,Annual,APAC,10.9,577.15,28.8,1,12,1,10,4,4,2021-09-23,0,2.6422018348623855,0.09174311926605504,6.359833350574971,0,0,Promoter,0,0,1,0,0.0036,Low,xgboost
CUST-00486,Enterprise,Enterprise,Multi-year,North America,18.8,1990.73,7.6,12,11,0,8,4,3,2021-07-14,0,0.40425531914893614,0.0,7.596758886789199,0,0,Passive,0,0,0,1,0.0036,Low,xgboost
CUST-01251,Mid-Market,Pro,Annual,North America,3.6,351.78,8.9,22,9,2,10,5,1,2021-04-13,0,2.4722222222222223,0.5555555555555556,5.865844633183331,0,0,Promoter,0,0,1,0,0.0036,Low,xgboost
CUST-00384,Enterprise,Enterprise,Multi-year,North America,13.1,1376.8,4.9,5,18,2,7,5,3,2021-07-04,0,0.37404580152671757,0.15267175572519084,7.228243303159095,0,0,Passive,0,0,0,1,0.0036,Low,xgboost
CUST-00935,SMB,Pro,Annual,North America,3.3,52.39,0.7,1,2,0,10,4,3,2021-02-18,0,0.21212121212121213,0.0,3.9776234625120948,0,0,Promoter,0,0,1,0,0.0036,Low,xgboost
CUST-01544,SMB,Pro,Annual,Europe,72.0,56.09,20.1,14,6,1,9,4,1,2021-06-21,0,0.2791666666666667,0.013888888888888888,4.044628969976168,0,0,Promoter,0,0,0,1,0.0036,Low,xgboost
CUST-01552,Mid-Market,Pro,Annual,North America,2.1,306.08,39.3,0,9,2,9,5,2,2022-02-18,0,18.71428571428571,0.9523809523809523,5.727108299959697,0,0,Promoter,0,1,0,0,0.0036,Low,xgboost
CUST-00615,Enterprise,Enterprise,Annual,Europe,15.3,2268.3,4.5,20,5,0,10,3,4,2021-06-29,0,0.29411764705882354,0.0,7.727226692875576,0,0,Promoter,0,0,0,1,0.0036,Low,xgboost
CUST-00397,Enterprise,Pro,Multi-year,LATAM,11.1,4146.004049999999,3.5,1,18,4,10,4,4,2021-02-08,0,0.3153153153153153,0.3603603603603604,8.330141436855502,0,0,Promoter,0,0,1,0,0.0036,Low,xgboost
CUST-00107,SMB,Starter,Annual,Europe,11.5,91.24,7.8,26,10,3,9,5,4,2021-03-25,0,0.6782608695652174,0.2608695652173913,4.524393875960803,0,0,Promoter,0,0,1,0,0.0036,Low,xgboost
CUST-01325,Enterprise,Enterprise,Annual,North America,12.6,1404.32,9.5,18,1,1,4,4,2,2021-11-16,0,0.753968253968254,0.07936507936507936,7.248020313842046,0,0,Detractor,1,0,0,1,0.0035,Low,xgboost
CUST-00711,Mid-Market,Pro,Annual,North America,24.3,777.65,16.3,2,1,0,8,4,1,2021-05-10,0,0.6707818930041153,0.0,6.657561650941347,0,0,Passive,0,0,0,1,0.0035,Low,xgboost
CUST-00892,Enterprise,Enterprise,Multi-year,Europe,13.3,1555.89,5.5,7,14,1,8,5,3,2021-04-21,0,0.41353383458646614,0.07518796992481203,7.3504455206548975,0,0,Passive,0,0,0,1,0.0035,Low,xgboost
CUST-00170,Mid-Market,Starter,Annual,North America,18.9,528.42,48.6,8,15,2,5,4,5,2021-02-13,0,2.5714285714285716,0.10582010582010583,6.2717820676967095,0,0,Detractor,1,0,0,1,0.0035,Low,xgboost
CUST-01005,Mid-Market,Enterprise,Monthly,North America,40.4,436.42,31.9,2,11,2,10,4,4,2021-07-25,0,0.7896039603960396,0.04950495049504951,6.080893831934406,0,0,Promoter,0,0,0,1,0.0035,Low,xgboost
CUST-00415,Mid-Market,Pro,Annual,Europe,14.9,383.2,14.4,2,16,4,10,3,2,2022-02-19,0,0.9664429530201343,0.2684563758389262,5.9511632503344565,0,0,Promoter,0,0,0,1,0.0034,Low,xgboost
CUST-01153,Mid-Market,Enterprise,Annual,LATAM,72.0,794.39,14.8,7,2,1,7,1,1,2021-11-05,0,0.20555555555555557,0.013888888888888888,6.678832560403887,0,0,Passive,0,0,0,1,0.0034,Low,xgboost
CUST-01656,Enterprise,Pro,Multi-year,North America,22.2,2866.46,5.4,8,18,4,10,5,4,2021-07-17,0,0.24324324324324326,0.1801801801801802,7.961181899472927,0,0,Promoter,0,0,0,1,0.0034,Low,xgboost
CUST-00090,SMB,Starter,Monthly,Europe,52.6,72.94,22.7,4,2,1,10,4,2,2021-08-10,0,0.4315589353612167,0.019011406844106463,4.303253953508486,0,0,Promoter,0,0,0,1,0.0034,Low,xgboost
CUST-01690,Mid-Market,Pro,Annual,LATAM,26.8,398.77,9.6,9,19,4,8,4,2,2021-08-09,0,0.3582089552238806,0.14925373134328357,5.990889381732085,0,0,Passive,0,0,0,1,0.0034,Low,xgboost
CUST-00242,Enterprise,Pro,Multi-year,APAC,16.7,1369.47,4.3,2,5,1,9,1,3,2021-10-06,0,0.25748502994011974,0.059880239520958084,7.222909025682021,0,0,Promoter,0,0,0,1,0.0034,Low,xgboost
CUST-00135,Enterprise,Enterprise,Multi-year,Europe,4.1,1542.67,9.6,4,5,3,4,4,5,2021-02-14,0,2.3414634146341466,0.7317073170731708,7.34191797717114,0,0,Detractor,1,0,1,0,0.0034,Low,xgboost
CUST-01185,SMB,Starter,Monthly,North America,4.5,75.39,37.3,4,15,1,6,5,2,2021-07-13,0,8.288888888888888,0.2222222222222222,4.335851797553269,0,0,Detractor,1,0,1,0,0.0034,Low,xgboost
CUST-00198,Enterprise,Enterprise,Annual,APAC,1.0,1394.1,1.5,7,13,1,7,5,5,2021-07-30,0,1.5,1.0,7.240721376274062,0,0,Passive,0,1,0,0,0.0033,Low,xgboost
CUST-00442,Enterprise,Enterprise,Annual,North America,5.3,2756.83,13.9,9,15,2,0,4,3,2022-02-24,0,2.6226415094339623,0.37735849056603776,7.922199417584748,0,0,Detractor,1,0,1,0,0.0033,Low,xgboost
CUST-00162,Mid-Market,Starter,Annual,North America,16.6,553.76,0.4,3,2,1,9,4,4,2021-10-14,0,0.024096385542168672,0.06024096385542168,6.318535587788134,0,0,Promoter,0,0,0,1,0.0033,Low,xgboost
CUST-01155,Mid-Market,Pro,Annual,Europe,27.8,653.24,21.9,34,6,2,8,5,1,2022-02-16,0,0.7877697841726617,0.07194244604316546,6.483474256616332,1,0,Passive,0,0,0,1,0.0033,Low,xgboost
CUST-01039,SMB,Starter,Monthly,APAC,68.2,130.06,18.9,9,1,3,10,5,3,2021-08-11,0,0.27712609970674484,0.0439882697947214,4.875655233611351,0,0,Promoter,0,0,0,1,0.0033,Low,xgboost
CUST-00835,SMB,Pro,Monthly,Europe,23.1,171.9,27.7,2,3,2,9,5,1,2022-02-20,0,1.199134199134199,0.08658008658008658,5.152713392689245,0,0,Promoter,0,0,0,1,0.0032,Low,xgboost
CUST-00004,Mid-Market,Starter,Annual,Europe,0.5,455.35,15.2,11,15,3,4,3,1,2021-07-21,0,15.2,3.0,6.123260058962886,0,0,Detractor,1,1,0,0,0.0032,Low,xgboost
CUST-00336,SMB,Pro,Monthly,LATAM,63.3,70.23,59.1,6,2,0,7,5,1,2021-11-12,0,0.9336492890995262,0.0,4.265914077990263,0,0,Passive,0,0,0,1,0.0032,Low,xgboost
CUST-00614,SMB,Starter,Monthly,Europe,0.9,67.19,32.6,9,16,0,7,5,1,2021-02-20,0,32.6,0.0,4.222297926532561,0,0,Passive,0,1,0,0,0.0032,Low,xgboost
CUST-01010,SMB,Starter,Monthly,North America,22.6,68.07,0.2,1,2,3,8,5,2,2022-01-19,0,0.008849557522123894,0.1327433628318584,4.235120483100881,0,0,Passive,0,0,0,1,0.0032,Low,xgboost
CUST-00116,Enterprise,Pro,Annual,North America,38.8,3227.18,35.3,88,19,1,8,5,3,2022-04-01,0,0.9097938144329897,0.025773195876288662,8.079673789916976,1,1,Passive,0,0,0,1,0.0031,Low,xgboost
CUST-01543,Mid-Market,Enterprise,Annual,North America,14.9,496.84,39.4,45,4,0,9,5,3,2021-02-09,0,2.6442953020134228,0.0,6.2102787402609625,1,0,Promoter,0,0,0,1,0.0031,Low,xgboost
CUST-01496,Mid-Market,Pro,Annual,APAC,13.0,677.17,23.6,1,15,1,6,4,1,2022-05-05,0,1.8153846153846156,0.07692307692307693,6.519397993974138,0,0,Detractor,1,0,0,1,0.0031,Low,xgboost
CUST-00020,SMB,Starter,Monthly,North America,62.1,74.38,2.4,1,9,1,9,3,4,2021-02-15,0,0.03864734299516908,0.01610305958132045,4.3225419878389895,0,0,Promoter,0,0,0,1,0.0031,Low,xgboost
CUST-01864,SMB,Starter,Annual,North America,3.0,88.1,25.3,8,17,1,1,5,4,2022-02-05,0,8.433333333333334,0.3333333333333333,4.489759334476764,0,0,Detractor,1,0,1,0,0.0031,Low,xgboost
CUST-00191,SMB,Starter,Monthly,North America,14.8,66.97,32.2,0,10,1,10,5,2,2021-12-08,0,2.175675675675676,0.06756756756756756,4.219066431358547,0,0,Promoter,0,0,0,1,0.0031,Low,xgboost
CUST-00806,Mid-Market,Pro,Monthly,Europe,61.5,623.32,16.7,12,19,1,9,5,4,2021-01-22,0,0.27154471544715447,0.016260162601626018,6.436663057434746,0,0,Promoter,0,0,0,1,0.003,Low,xgboost
CUST-00676,Enterprise,Pro,Annual,North America,9.9,1410.73,0.1,2,18,3,8,3,1,2021-12-01,0,0.010101010101010102,0.30303030303030304,7.252571181638358,0,0,Passive,0,0,1,0,0.003,Low,xgboost
CUST-00870,Enterprise,Enterprise,Annual,North America,19.8,2163.66,4.3,13,19,0,10,5,4,2021-12-14,0,0.21717171717171715,0.0,7.680018584224001,0,0,Promoter,0,0,0,1,0.003,Low,xgboost
CUST-00821,Mid-Market,Pro,Annual,North America,4.2,540.3,11.9,8,9,4,7,5,5,2021-08-21,0,2.8333333333333335,0.9523809523809523,6.293973653802932,0,0,Passive,0,0,1,0,0.003,Low,xgboost
CUST-01979,Enterprise,Pro,Multi-year,North America,10.4,1450.25,20.2,10,14,1,0,2,5,2021-06-08,0,1.942307692307692,0.09615384615384615,7.280180533012102,0,0,Detractor,1,0,1,0,0.0029,Low,xgboost
CUST-01800,SMB,Starter,Annual,North America,26.6,72.58,20.3,19,3,0,10,5,3,2022-02-11,0,0.7631578947368421,0.0,4.2983732496766285,0,0,Promoter,0,0,0,1,0.0029,Low,xgboost
CUST-01099,Mid-Market,Pro,Annual,Europe,7.3,1441.96,5.2,11,19,2,6,3,5,2022-04-15,0,0.7123287671232877,0.273972602739726,7.274451838361943,0,0,Detractor,1,0,1,0,0.0029,Low,xgboost
CUST-01058,SMB,Starter,Monthly,Europe,48.6,54.51,1.3,12,9,3,10,5,3,2022-02-22,0,0.026748971193415638,0.06172839506172839,4.01656318470207,0,0,Promoter,0,0,0,1,0.0029,Low,xgboost
CUST-01396,Mid-Market,Pro,Monthly,North America,72.0,433.15,11.2,11,7,1,7,5,1,2021-02-04,0,0.15555555555555556,0.013888888888888888,6.073390096506654,0,0,Passive,0,0,0,1,0.0029,Low,xgboost
CUST-01592,Enterprise,Pro,Annual,Europe,28.5,2568.13,6.3,23,15,0,9,5,4,2021-12-12,0,0.22105263157894736,0.0,7.851322599177183,0,0,Promoter,0,0,0,1,0.0029,Low,xgboost
CUST-00001,SMB,Starter,Annual,North America,0.5,50.72,18.3,6,12,1,9,5,4,2021-10-12,0,18.3,1.0,3.945844553903657,0,0,Promoter,0,1,0,0,0.0028,Low,xgboost
CUST-01976,Enterprise,Enterprise,Annual,APAC,4.0,2147.8,6.8,22,5,6,9,4,2,2021-01-15,0,1.7,1.5,7.672664825768973,0,0,Promoter,0,0,1,0,0.0028,Low,xgboost
CUST-01931,Mid-Market,Starter,Annual,North America,25.3,810.77,13.2,2,15,3,8,5,3,2021-07-03,0,0.5217391304347826,0.11857707509881422,6.699217048806944,0,0,Passive,0,0,0,1,0.0028,Low,xgboost
CUST-01456,Enterprise,Pro,Annual,Europe,13.5,1991.21,10.7,3,13,1,3,4,3,2021-12-29,0,0.7925925925925925,0.07407407407407407,7.596999854274815,0,0,Detractor,1,0,0,1,0.0028,Low,xgboost
CUST-00999,Enterprise,Pro,Annual,Europe,21.9,1534.91,46.9,42,8,0,1,5,1,2021-02-24,0,2.1415525114155254,0.0,7.336878318240936,1,0,Detractor,1,0,0,1,0.0028,Low,xgboost
CUST-01739,SMB,Starter,Monthly,North America,7.3,42.64,50.5,7,15,2,8,5,4,2021-07-31,0,6.917808219178083,0.273972602739726,3.77597416096487,0,0,Passive,0,0,1,0,0.0028,Low,xgboost
CUST-00768,Enterprise,Pro,Annual,LATAM,5.0,2882.06,10.6,23,18,3,6,3,4,2021-12-15,0,2.12,0.6,7.966607509076369,0,0,Detractor,1,0,1,0,0.0028,Low,xgboost
CUST-01302,Enterprise,Enterprise,Annual,Europe,14.3,3102.21,18.7,19,14,7,6,2,1,2021-10-03,0,1.3076923076923075,0.4895104895104895,8.040192338600585,0,0,Detractor,1,0,0,1,0.0028,Low,xgboost
CUST-00619,Mid-Market,Pro,Monthly,APAC,0.9,869.55,19.8,8,19,1,7,4,3,2021-03-12,0,19.8,1.0,6.769125195812608,0,0,Passive,0,1,0,0,0.0028,Low,xgboost
CUST-01884,Mid-Market,Enterprise,Monthly,North America,19.1,684.41,42.3,17,18,3,10,4,1,2021-12-14,0,2.214659685863874,0.15706806282722513,6.530017199354501,0,0,Promoter,0,0,0,1,0.0028,Low,xgboost
CUST-00117,Mid-Market,Enterprise,Monthly,North America,49.8,898.11,22.4,23,15,0,8,4,5,2022-04-23,0,0.4497991967871486,0.0,6.80140538516222,0,0,Passive,0,0,0,1,0.0028,Low,xgboost
CUST-01426,Enterprise,Enterprise,Multi-year,Europe,0.5,2197.81,0.1,9,2,1,8,3,1,2021-06-21,0,0.1,1.0,7.695671583911401,0,0,Passive,0,1,0,0,0.0028,Low,xgboost
CUST-01518,Enterprise,Enterprise,Multi-year,North America,14.0,2082.18,3.8,9,15,1,9,4,3,2021-02-16,0,0.2714285714285714,0.07142857142857142,7.641650851353725,0,0,Promoter,0,0,0,1,0.0028,Low,xgboost
CUST-00215,Mid-Market,Pro,Annual,North America,7.1,446.65,0.7,23,3,2,10,3,1,2021-01-02,0,0.09859154929577464,0.28169014084507044,6.104011677080165,0,0,Promoter,0,0,1,0,0.0028,Low,xgboost
CUST-01956,Enterprise,Enterprise,Annual,APAC,25.3,1799.42,10.6,29,2,0,8,2,2,2022-01-14,0,0.41897233201581024,0.0,7.495775249999601,0,0,Passive,0,0,0,1,0.0027,Low,xgboost
CUST-00497,Mid-Market,Pro,Annual,APAC,7.4,709.88,0.5,8,1,2,9,5,5,2021-12-25,0,0.06756756756756756,0.27027027027027023,6.566503639187598,0,0,Promoter,0,0,1,0,0.0027,Low,xgboost
CUST-00679,Enterprise,Pro,Multi-year,North America,0.5,1636.38,3.4,1,19,2,5,3,3,2021-08-24,0,3.4,2.0,7.40085268238137,0,0,Detractor,1,1,0,0,0.0027,Low,xgboost
CUST-01300,Mid-Market,Starter,Monthly,North America,25.2,320.5,1.0,13,13,2,10,4,4,2021-10-13,0,0.03968253968253968,0.07936507936507936,5.772997543677674,0,0,Promoter,0,0,0,1,0.0027,Low,xgboost
CUST-00063,Mid-Market,Pro,Annual,Europe,2.3,633.93,24.3,6,15,1,5,4,5,2021-08-26,0,10.56521739130435,0.4347826086956522,6.4535147565957605,0,0,Detractor,1,1,0,0,0.0027,Low,xgboost
CUST-00409,Enterprise,Enterprise,Multi-year,APAC,12.3,1839.96,29.3,2,8,2,5,5,2,2022-01-04,0,2.382113821138211,0.16260162601626016,7.518042453674929,0,0,Detractor,1,0,0,1,0.0027,Low,xgboost
CUST-01733,SMB,Starter,Annual,LATAM,3.6,65.3,44.1,21,8,1,9,4,4,2021-10-20,0,12.25,0.2777777777777778,4.194189897191817,0,0,Promoter,0,0,1,0,0.0027,Low,xgboost
CUST-01235,Mid-Market,Pro,Monthly,North America,26.5,375.55,0.1,7,10,1,8,3,2,2021-07-28,0,0.0037735849056603774,0.03773584905660377,5.9310508405473605,0,0,Passive,0,0,0,1,0.0026,Low,xgboost
CUST-01846,SMB,Starter,Monthly,Europe,5.2,101.07,33.7,25,17,0,10,3,4,2021-09-17,0,6.480769230769231,0.0,4.625658852415407,0,0,Promoter,0,0,1,0,0.0026,Low,xgboost
CUST-00114,Mid-Market,Starter,Annual,Europe,72.0,405.8,9.5,10,8,2,10,5,3,2022-03-30,0,0.13194444444444445,0.027777777777777776,6.008321664174405,0,0,Promoter,0,0,0,1,0.0026,Low,xgboost
CUST-01784,Mid-Market,Starter,Annual,North America,0.5,689.88,4.9,11,5,2,7,5,5,2021-05-09,0,4.9,2.0,6.5379661473264425,0,0,Passive,0,1,0,0,0.0026,Low,xgboost
CUST-01804,SMB,Starter,Monthly,Europe,4.6,65.79,27.5,18,19,1,8,5,2,2021-03-19,0,5.978260869565218,0.2173913043478261,4.201553368737545,0,0,Passive,0,0,1,0,0.0026,Low,xgboost
CUST-00960,Mid-Market,Pro,Annual,North America,43.7,339.65,24.2,4,18,1,7,5,3,2021-06-27,0,0.5537757437070938,0.02288329519450801,5.830855557219677,0,0,Passive,0,0,0,1,0.0026,Low,xgboost
CUST-01221,Enterprise,Enterprise,Annual,APAC,0.6,1546.6,0.4,6,19,2,8,5,3,2022-03-11,0,0.4,2.0,7.344460622826358,0,0,Passive,0,1,0,0,0.0026,Low,xgboost
CUST-00541,Enterprise,Enterprise,Multi-year,North America,0.5,4103.53,6.6,12,7,0,1,4,2,2022-01-12,0,6.6,0.0,8.319846520812652,0,0,Detractor,1,1,0,0,0.0026,Low,xgboost
CUST-00227,Enterprise,Enterprise,Annual,Europe,2.8,1869.91,0.0,11,19,1,8,5,3,2021-03-05,0,0.0,0.35714285714285715,7.534180222498201,0,0,Passive,0,1,0,0,0.0026,Low,xgboost
