CustomerID,Segment,Plan,ContractType,Region,tenure_months,MRR,LoginsPerMonth,DaysSinceLastLogin,FeaturesUsed,SupportTickets,NPSScore,CSATScore,NumProducts,StartDate,Churn
CUST-00718,Enterprise,Enterprise,Multi-year,APAC,4.8,2092.26,2.5,28,19,0,10,5,4,2021-08-26,0
CUST-00719,SMB,Starter,Annual,North America,6.4,59.3,19.7,38,5,0,2,1,2,2021-06-17,0
CUST-00720,Mid-Market,Enterprise,Monthly,North America,10.5,300.05,3.9,10,5,3,8,2,1,2021-11-13,0
CUST-00721,Enterprise,Enterprise,Annual,Europe,6.8,1967.25,4.8,15,14,1,7,4,5,2021-09-17,0
CUST-00722,SMB,Starter,Monthly,North America,8.4,158.87,6.4,0,10,1,8,4,5,2021-01-19,0
CUST-00723,SMB,Pro,Annual,North America,17.4,82.67,6.8,4,16,5,8,5,4,2021-11-05,0
CUST-00724,Mid-Market,Pro,Annual,North America,25.9,437.89,6.4,5,6,2,3,5,1,2021-09-08,0
CUST-00725,Mid-Market,Pro,Annual,LATAM,23.9,676.03,8.4,1,14,2,8,3,1,2021-05-26,0
CUST-00726,Mid-Market,Starter,Annual,APAC,30.3,469.32,20.2,5,18,0,8,5,1,2021-04-14,0
CUST-00727,SMB,Starter,Annual,Europe,0.6,168.89,20.5,6,9,0,8,4,5,2021-07-19,0
CUST-00728,Mid-Market,Enterprise,Annual,Europe,0.9,499.22,19.2,52,7,2,7,4,1,2021-08-01,0
CUST-00729,SMB,Pro,Monthly,LATAM,28.0,105.87,1.3,17,18,0,10,5,1,2021-12-08,1
CUST-00730,SMB,Pro,Monthly,LATAM,13.7,59.16,19.3,8,10,1,9,4,1,2021-09-24,0
CUST-00731,SMB,Starter,Monthly,LATAM,15.5,97.83,1.5,66,2,2,8,4,1,2022-02-18,1
CUST-00732,Mid-Market,Starter,Annual,North America,1.0,558.16,1.6,2,13,3,0,2,4,2021-12-18,0
CUST-00733,Mid-Market,Pro,Annual,North America,5.3,488.83,35.4,10,6,3,7,4,5,2021-07-08,0
CUST-00734,SMB,Starter,Monthly,Europe,18.3,65.45,20.5,16,9,4,9,4,3,2021-12-30,0
CUST-00735,SMB,Starter,Monthly,Europe,35.3,61.98,9.6,1,8,1,2,4,4,2022-02-17,0
CUST-00736,Enterprise,Enterprise,Multi-year,North America,44.8,2239.13,25.0,19,10,3,7,3,1,2021-07-11,0
CUST-00737,SMB,Pro,Monthly,North America,12.5,102.88,54.5,2,16,0,4,4,3,2021-07-15,0
CUST-00738,Mid-Market,Pro,Annual,APAC,14.2,475.2,11.3,2,15,0,6,3,2,2021-07-08,0
CUST-00739,SMB,Starter,Annual,APAC,32.2,89.74,11.4,3,13,1,0,2,3,2021-04-22,1
CUST-00740,SMB,Pro,Annual,North America,13.9,78.8,16.8,40,18,4,3,3,4,2021-05-31,1
CUST-00741,SMB,Starter,Annual,APAC,13.1,83.22,3.2,17,6,1,7,5,5,2021-09-28,1
CUST-00742,SMB,Starter,Monthly,Europe,42.4,73.84,2.2,16,9,1,10,1,4,2022-04-09,0
CUST-00743,Mid-Market,Starter,Monthly,APAC,28.1,503.61,17.1,12,18,6,7,5,5,2021-12-27,0
CUST-00744,SMB,Pro,Monthly,North America,43.2,235.39,5.1,5,7,0,7,2,5,2021-07-19,1
CUST-00745,SMB,Starter,Annual,North America,4.4,90.62,1.7,15,5,0,9,4,5,2021-02-23,0
CUST-00746,Enterprise,Enterprise,Multi-year,North America,13.4,2588.99,4.5,8,11,2,5,5,2,2021-04-16,0
CUST-00747,SMB,Starter,Monthly,Europe,33.3,95.32,5.3,2,13,2,2,3,3,2021-04-23,0
CUST-00748,SMB,Starter,Annual,Europe,2.1,72.02,40.3,18,3,2,4,3,4,2021-10-15,0
CUST-00749,Enterprise,Enterprise,Annual,North America,28.5,3355.98,14.4,2,1,0,9,4,4,2021-10-16,0
CUST-00750,Mid-Market,Enterprise,Monthly,LATAM,3.6,445.03,9.1,3,4,0,8,5,5,2021-03-23,0
CUST-00751,SMB,Starter,Monthly,North America,29.7,122.0,41.6,26,19,0,2,3,2,2022-02-03,0
CUST-00752,Enterprise,Enterprise,Annual,North America,17.0,1749.74,28.0,16,18,1,8,4,2,2022-03-08,0
CUST-00753,Mid-Market,Pro,Annual,Europe,3.9,340.57,8.6,15,6,1,10,3,1,2021-07-14,0
CUST-00754,SMB,Starter,Monthly,Europe,11.5,92.59,28.3,8,10,0,0,4,2,2022-03-27,0
CUST-00755,SMB,Starter,Annual,North America,20.6,51.43,6.2,8,7,3,8,4,5,2021-04-04,0
CUST-00756,Mid-Market,Enterprise,Annual,APAC,18.1,619.47,3.1,18,12,0,6,2,5,2021-08-29,0
CUST-00757,Mid-Market,Starter,Monthly,Europe,10.0,310.12,3.2,20,8,1,7,5,3,2021-04-06,0
CUST-00758,SMB,Starter,Annual,Europe,41.3,70.42,13.0,11,13,0,8,5,5,2021-10-21,0
CUST-00759,Enterprise,Enterprise,Annual,Europe,13.2,1128.01,8.3,52,18,2,9,3,3,2021-11-04,0
CUST-00760,Mid-Market,Enterprise,Annual,North America,12.7,1547.31,12.9,47,14,1,8,5,2,2022-01-14,0
CUST-00761,SMB,Starter,Monthly,Europe,1.2,41.28,13.9,8,11,2,8,4,1,2021-11-27,1
CUST-00762,SMB,Starter,Monthly,APAC,45.9,80.31,0.3,26,10,2,6,5,4,2021-06-30,1
CUST-00763,SMB,Starter,Monthly,North America,3.5,126.39,0.7,12,6,3,3,4,5,2021-01-18,0
CUST-00764,Mid-Market,Pro,Monthly,North America,13.5,756.85,9.1,11,13,1,8,5,2,2021-12-02,0
CUST-00765,SMB,Pro,Annual,LATAM,29.3,112.46,2.5,1,10,2,0,4,5,2021-10-06,1
CUST-00766,Mid-Market,Enterprise,Annual,North America,4.4,440.41,12.0,13,12,2,6,5,3,2022-03-16,0
CUST-00767,Mid-Market,Enterprise,Annual,Europe,13.5,858.38,9.6,35,1,3,4,5,2,2021-07-26,0
CUST-00768,Enterprise,Pro,Annual,LATAM,5.0,2882.06,10.6,23,18,3,6,3,4,2021-12-15,0
CUST-00769,SMB,Pro,Monthly,North America,25.7,87.09,4.3,23,13,2,6,3,3,2021-03-20,0
CUST-00770,Mid-Market,Pro,Annual,North America,15.0,550.51,12.3,3,4,2,9,5,2,2021-10-28,0
CUST-00771,SMB,Starter,Annual,APAC,34.9,70.84,21.2,7,6,0,5,4,4,2022-01-12,0
CUST-00772,Mid-Market,Pro,Annual,APAC,40.5,347.49,60.0,4,18,0,8,5,3,2021-08-09,0
CUST-00773,SMB,Starter,Monthly,Europe,18.8,131.22,21.9,6,5,3,7,5,4,2021-07-11,1
CUST-00774,SMB,Starter,Monthly,Europe,23.3,135.22,9.8,13,18,0,9,5,2,2022-01-14,0
CUST-00775,Mid-Market,Pro,Monthly,APAC,14.3,351.06,2.6,7,5,1,7,4,3,2021-11-21,0
CUST-00776,SMB,Starter,Monthly,Europe,8.7,75.23,13.7,12,7,6,10,3,1,2022-05-13,0
CUST-00777,SMB,Pro,Monthly,North America,18.8,75.54,33.3,9,9,3,0,5,5,2021-02-01,0
CUST-00778,Mid-Market,Pro,Annual,North America,43.0,493.51,2.9,5,3,3,8,2,1,2022-02-10,0
CUST-00779,Mid-Market,Pro,Annual,Europe,9.7,513.03,3.5,2,12,1,0,4,4,2021-05-07,0
CUST-00780,Mid-Market,Pro,Monthly,APAC,6.8,730.22,1.9,33,14,2,9,4,2,2021-06-24,0
CUST-00781,Mid-Market,Starter,Annual,APAC,8.9,370.82,16.0,0,8,2,4,5,5,2022-05-11,0
CUST-00782,SMB,Starter,Annual,LATAM,10.3,57.02,6.3,0,12,1,6,2,2,2021-02-24,1
CUST-00783,SMB,Starter,Monthly,APAC,1.4,131.19,0.8,26,7,0,6,5,4,2022-04-05,0
CUST-00784,SMB,Starter,Monthly,Europe,12.4,66.48,24.9,86,9,0,9,4,2,2021-10-11,0
CUST-00785,SMB,Pro,Monthly,North America,12.3,48.27,9.8,19,12,4,2,1,3,2021-01-22,1
CUST-00786,Enterprise,Pro,Annual,APAC,16.0,1647.23,4.8,0,4,2,8,5,3,2021-12-12,0
CUST-00787,Mid-Market,Enterprise,Monthly,Europe,8.1,438.16,5.1,4,5,2,10,2,4,2021-07-17,0
CUST-00788,SMB,Pro,Annual,Europe,17.1,149.01,4.1,54,9,0,0,3,2,2021-04-03,1
CUST-00789,SMB,Pro,Monthly,North America,37.9,115.81,7.3,25,7,2,10,5,4,2022-01-02,0
CUST-00790,Enterprise,Enterprise,Multi-year,LATAM,56.0,3165.01,4.9,13,14,2,0,3,5,2021-08-01,0
CUST-00791,SMB,Pro,Monthly,Europe,15.8,111.05,9.5,4,17,1,9,4,2,2021-02-22,0
CUST-00792,Mid-Market,Enterprise,Monthly,North America,0.8,730.04,17.8,0,1,3,10,4,3,2022-04-17,0
CUST-00793,SMB,Starter,Annual,Europe,62.7,60.75,13.5,0,15,0,10,4,1,2021-05-08,0
CUST-00794,Mid-Market,Pro,Monthly,Europe,22.0,461.82,4.2,14,15,1,7,5,3,2021-07-26,0
CUST-00795,SMB,Starter,Monthly,North America,7.4,53.84,9.0,0,1,0,10,3,2,2021-04-24,0
CUST-00796,Enterprise,Enterprise,Annual,APAC,2.9,1838.5,22.0,76,15,4,3,3,2,2021-04-14,0
CUST-00797,Enterprise,Pro,Annual,North America,2.8,2629.49,0.8,3,2,1,7,3,2,2021-12-04,0
CUST-00798,Mid-Market,Pro,Monthly,North America,3.3,527.65,1.0,19,4,1,5,4,2,2021-10-23,0
CUST-00799,Mid-Market,Starter,Annual,North America,0.8,844.88,9.7,3,17,1,6,4,5,2021-01-23,0
CUST-00800,Enterprise,Pro,Annual,Europe,41.8,1266.91,12.2,12,16,1,9,1,1,2021-09-26,0
CUST-00801,Mid-Market,Starter,Annual,LATAM,14.0,610.76,2.9,1,18,2,2,5,3,2022-03-17,0
CUST-00802,SMB,Starter,Monthly,APAC,21.7,48.56,16.4,22,16,1,10,5,5,2021-06-06,0
CUST-00803,Mid-Market,Enterprise,Monthly,LATAM,31.7,519.19,12.5,13,8,2,8,5,4,2022-05-01,0
CUST-00804,Mid-Market,Starter,Annual,North America,28.2,672.32,30.8,1,6,2,10,1,2,2021-07-17,0
CUST-00805,SMB,Starter,Annual,North America,38.6,73.42,2.2,28,2,1,9,4,3,2021-06-07,0
CUST-00806,Mid-Market,Pro,Monthly,Europe,61.5,623.32,16.7,12,19,1,9,5,4,2021-01-22,0
CUST-00807,Enterprise,Enterprise,Annual,North America,10.4,1362.41,1.0,38,13,0,0,4,1,2022-01-03,0
CUST-00808,Enterprise,Pro,Multi-year,APAC,54.0,1028.06,10.0,37,6,2,7,5,3,2022-03-06,0
CUST-00809,SMB,Starter,Monthly,Europe,23.1,99.97,9.6,38,6,0,6,5,5,2021-09-20,0
CUST-00810,SMB,Starter,Monthly,LATAM,1.3,160.71,5.9,1,13,1,2,3,4,2021-10-08,1
CUST-00811,Enterprise,Pro,Annual,North America,20.6,1342.76,22.3,2,1,1,6,4,3,2021-07-04,0
CUST-00812,Mid-Market,Enterprise,Annual,Europe,20.9,815.24,0.1,66,9,1,8,1,5,2021-09-30,0
CUST-00813,SMB,Starter,Monthly,Europe,42.5,81.4,8.8,10,12,4,4,4,2,2021-09-07,0
CUST-00814,Enterprise,Pro,Annual,North America,8.4,1172.19,2.9,4,12,0,7,5,3,2021-07-28,0
CUST-00815,Enterprise,Enterprise,Multi-year,Europe,15.8,1271.94,16.3,22,4,1,7,5,2,2022-03-09,0
CUST-00816,SMB,Starter,Monthly,North America,0.5,80.51,0.5,5,19,3,1,5,4,2021-04-17,1
CUST-00817,Mid-Market,Enterprise,Annual,North America,7.3,425.31,21.4,19,16,4,8,1,4,2022-01-30,0
CUST-00818,SMB,Pro,Annual,North America,1.2,47.32,21.8,27,12,0,8,5,4,2021-01-26,0
CUST-00819,SMB,Pro,Monthly,North America,13.3,40.63,21.5,23,1,0,10,5,2,2022-03-20,0
CUST-00820,SMB,Pro,Monthly,Europe,30.6,57.02,2.0,5,4,0,5,5,2,2022-01-30,0
CUST-00821,Mid-Market,Pro,Annual,North America,4.2,540.3,11.9,8,9,4,7,5,5,2021-08-21,0
CUST-00822,SMB,Starter,Monthly,North America,13.5,79.8,0.2,8,7,1,7,4,3,2021-01-17,0
CUST-00823,SMB,Pro,Monthly,North America,4.1,65.47,22.6,10,10,1,10,3,5,2022-02-01,0
CUST-00824,SMB,Pro,Monthly,North America,2.3,86.73,15.4,3,13,1,7,1,2,2022-01-22,0
CUST-00825,SMB,Starter,Annual,North America,12.9,121.27,9.1,9,8,2,7,1,3,2021-01-04,0
CUST-00826,Enterprise,Enterprise,Annual,North America,1.5,2341.51,15.7,11,10,1,5,4,4,2022-01-04,0
CUST-00827,SMB,Starter,Annual,Europe,15.9,76.21,1.2,11,10,2,0,4,5,2021-10-31,1
CUST-00828,SMB,Starter,Monthly,Europe,0.6,115.96,9.0,26,8,1,2,4,5,2021-01-29,1
CUST-00829,Mid-Market,Pro,Annual,Europe,2.0,340.59,4.1,11,15,1,9,3,5,2021-04-17,0
CUST-00830,SMB,Starter,Monthly,APAC,14.4,73.12,43.2,4,1,0,8,5,2,2021-06-25,0
CUST-00831,SMB,Pro,Monthly,Europe,16.1,73.82,23.3,16,15,0,6,2,3,2021-03-17,0
CUST-00832,SMB,Starter,Monthly,Europe,0.5,48.78,15.9,24,17,0,7,4,4,2022-03-07,0
CUST-00833,SMB,Starter,Monthly,APAC,15.3,67.63,32.6,6,13,1,5,4,2,2021-08-16,0
CUST-00834,SMB,Pro,Monthly,North America,32.8,34.88,5.1,16,12,3,9,1,4,2021-07-03,0
CUST-00835,SMB,Pro,Monthly,Europe,23.1,171.9,27.7,2,3,2,9,5,1,2022-02-20,0
CUST-00836,SMB,Starter,Annual,North America,2.5,54.99,4.7,6,19,1,10,4,1,2022-03-12,0
CUST-00837,Enterprise,Enterprise,Multi-year,North America,16.2,3771.95,15.8,36,5,2,3,4,4,2021-06-02,0
CUST-00838,SMB,Starter,Monthly,APAC,20.1,81.23,16.0,36,3,1,8,5,1,2021-10-12,0
CUST-00839,Mid-Market,Starter,Annual,North America,0.7,626.75,0.2,13,5,2,10,3,3,2021-04-14,0
CUST-00840,Mid-Market,Pro,Annual,North America,34.8,411.2,5.4,18,9,2,8,5,3,2021-01-14,0
CUST-00841,SMB,Pro,Annual,North America,42.6,86.94,0.2,29,6,1,6,5,2,2021-10-11,0
CUST-00842,Mid-Market,Enterprise,Annual,North America,34.2,648.59,60.0,48,16,2,8,5,4,2021-01-04,0
CUST-00843,SMB,Starter,Monthly,North America,31.3,104.36,1.6,10,10,1,8,4,2,2021-05-29,0
CUST-00844,Enterprise,Enterprise,Multi-year,Europe,24.6,2726.6,9.4,12,16,2,6,3,3,2022-05-04,0
CUST-00845,SMB,Pro,Monthly,APAC,18.1,69.04,18.8,8,3,1,2,4,3,2021-12-18,1
CUST-00846,SMB,Starter,Monthly,APAC,20.4,66.02,2.7,1,18,1,8,3,3,2021-09-22,0
CUST-00847,SMB,Starter,Annual,North America,29.6,42.28,8.0,8,11,1,9,2,5,2021-09-12,0
CUST-00848,Enterprise,Pro,Multi-year,LATAM,19.6,2465.6,11.2,23,19,1,10,3,1,2021-06-22,0
CUST-00849,SMB,Starter,Monthly,Europe,7.1,123.34,2.1,25,15,1,4,4,2,2021-07-27,1
CUST-00850,Mid-Market,Starter,Monthly,North America,8.5,954.32,18.1,33,11,0,9,2,2,2021-11-20,0
CUST-00851,SMB,Starter,Monthly,APAC,40.9,90.39,4.3,1,10,0,0,5,3,2021-02-25,1
CUST-00852,Mid-Market,Pro,Annual,Europe,0.5,367.98,2.8,11,9,4,10,5,5,2021-09-14,0
CUST-00853,SMB,Pro,Annual,Europe,21.6,40.58,9.8,2,3,1,0,3,2,2021-11-02,0
CUST-00854,Enterprise,Enterprise,Multi-year,North America,55.7,3033.79,6.3,3,9,1,6,5,2,2021-01-31,0
CUST-00855,SMB,Starter,Monthly,Europe,22.0,39.0,30.4,35,18,0,1,5,5,2022-01-05,0
CUST-00856,SMB,Starter,Monthly,APAC,72.0,69.81,25.4,10,12,2,8,3,3,2022-02-10,0
CUST-00857,SMB,Starter,Annual,Europe,20.9,73.13,7.9,21,16,1,6,3,5,2021-07-20,0
CUST-00858,SMB,Starter,Monthly,Europe,0.6,77.81,5.3,1,4,2,9,4,1,2021-07-18,1
CUST-00859,Mid-Market,Enterprise,Annual,Europe,31.6,507.21,4.7,8,1,1,7,5,2,2022-04-30,0
CUST-00860,SMB,Starter,Monthly,APAC,6.0,84.55,3.7,17,13,0,7,3,1,2021-08-19,0
CUST-00861,Mid-Market,Pro,Annual,North America,10.6,190.27,9.4,2,8,2,6,5,2,2022-05-12,0
CUST-00862,SMB,Pro,Annual,Europe,6.7,80.47,19.6,6,6,4,2,5,1,2021-03-17,0
CUST-00863,SMB,Pro,Monthly,North America,5.6,32.79,4.5,1,8,1,4,5,2,2021-09-26,0
CUST-00864,SMB,Starter,Monthly,Europe,10.2,107.22,2.5,16,19,1,8,4,3,2022-02-02,0
CUST-00865,SMB,Starter,Monthly,Europe,8.6,64.07,7.7,53,12,2,7,4,4,2021-04-11,1
CUST-00866,Mid-Market,Pro,Annual,North America,18.1,210.99,0.9,26,1,2,1,2,5,2022-03-07,0
CUST-00867,SMB,Starter,Monthly,Europe,30.2,57.76,14.5,55,4,3,8,4,2,2022-01-20,0
CUST-00868,SMB,Starter,Monthly,North America,6.3,63.69,8.8,28,13,1,1,4,5,2021-02-27,1
CUST-00869,Enterprise,Pro,Multi-year,North America,4.3,3220.15,8.2,29,17,1,7,5,2,2021-05-07,0
CUST-00870,Enterprise,Enterprise,Annual,North America,19.8,2163.66,4.3,13,19,0,10,5,4,2021-12-14,0
CUST-00871,SMB,Starter,Annual,North America,20.0,91.82,28.2,11,19,7,5,1,3,2021-11-10,0
CUST-00872,SMB,Starter,Annual,North America,41.7,128.32,1.1,8,5,0,9,3,3,2022-03-18,0
CUST-00873,Mid-Market,Starter,Annual,North America,0.5,481.14,24.5,26,11,0,9,5,5,2022-03-09,0
CUST-00874,SMB,Starter,Monthly,Europe,34.5,108.17,5.7,3,7,2,7,5,4,2021-08-25,0
CUST-00875,SMB,Pro,Annual,APAC,13.2,105.17,25.5,1,3,1,8,2,5,2021-03-27,0
CUST-00876,SMB,Starter,Monthly,Europe,17.5,47.82,15.7,44,11,0,7,5,3,2021-11-12,0
CUST-00877,Mid-Market,Pro,Annual,North America,1.7,901.27,1.3,0,17,1,5,4,1,2022-03-16,0
CUST-00878,Mid-Market,Pro,Annual,LATAM,10.2,283.29,21.4,56,11,0,9,4,5,2021-01-28,0
CUST-00879,SMB,Pro,Monthly,Europe,4.6,115.47,13.8,20,15,1,9,4,2,2021-09-11,0
CUST-00880,SMB,Starter,Monthly,North America,5.3,43.61,0.4,6,19,0,10,5,3,2021-06-10,0
CUST-00881,SMB,Pro,Annual,APAC,12.6,101.75,1.7,18,8,2,8,3,2,2021-11-15,0
CUST-00882,Mid-Market,Pro,Monthly,North America,30.1,1052.97,12.1,26,16,2,6,5,4,2021-06-13,0
CUST-00883,SMB,Starter,Monthly,Europe,24.5,73.47,13.0,4,15,3,9,4,3,2022-01-01,0
CUST-00884,SMB,Starter,Monthly,Europe,16.1,72.2,16.5,22,3,1,8,4,3,2021-03-30,0
CUST-00885,Mid-Market,Starter,Annual,North America,14.0,638.28,15.3,24,6,2,8,4,5,2022-03-12,0
CUST-00886,SMB,Pro,Monthly,APAC,10.0,70.12,12.9,4,3,1,9,1,5,2021-10-03,0
CUST-00887,Mid-Market,Pro,Monthly,North America,64.8,1034.75,17.4,1,5,2,10,1,2,2021-09-03,0
CUST-00888,SMB,Starter,Monthly,North America,14.8,86.39,10.3,3,1,3,4,4,5,2021-07-10,0
CUST-00889,SMB,Starter,Annual,LATAM,5.3,70.38,3.6,3,14,0,6,4,1,2022-03-04,0
CUST-00890,SMB,Starter,Annual,LATAM,4.7,64.45,29.2,1,12,1,8,2,3,2022-05-14,0
CUST-00891,Mid-Market,Pro,Annual,Europe,17.0,344.27,0.2,19,13,2,8,4,4,2021-04-21,0
CUST-00892,Enterprise,Enterprise,Multi-year,Europe,13.3,1555.89,5.5,7,14,1,8,5,3,2021-04-21,0
CUST-00893,Mid-Market,Pro,Annual,North America,0.5,434.56,15.7,32,12,1,7,4,2,2021-10-14,0
CUST-00894,SMB,Starter,Annual,APAC,31.9,65.82,6.7,4,13,0,7,4,5,2022-05-12,0
CUST-00895,Mid-Market,Pro,Annual,North America,21.9,384.27,0.3,9,6,0,2,5,3,2021-06-22,0
CUST-00896,SMB,Pro,Monthly,North America,19.5,185.22,0.8,15,15,2,8,3,5,2021-10-24,0
CUST-00897,SMB,Pro,Monthly,Europe,1.3,52.98,12.6,31,16,1,3,4,2,2021-06-27,0
CUST-00898,Enterprise,Pro,Multi-year,North America,8.1,2120.81,40.2,11,9,3,8,3,5,2022-04-06,0
CUST-00899,SMB,Starter,Annual,North America,49.3,101.4,9.6,7,8,3,10,4,4,2021-02-05,0
CUST-00900,SMB,Starter,Monthly,North America,35.7,102.93,8.5,30,5,1,5,4,2,2021-07-01,0
CUST-00901,SMB,Starter,Annual,North America,6.1,78.15,4.6,6,15,1,3,2,3,2021-12-20,0
CUST-00902,SMB,Starter,Monthly,North America,3.1,72.66,3.6,1,7,1,0,2,3,2021-01-03,1
CUST-00903,SMB,Starter,Monthly,North America,10.7,95.84,0.3,9,17,2,6,3,4,2021-11-01,1
CUST-00904,Mid-Market,Pro,Annual,North America,7.9,556.25,3.8,23,16,2,4,4,1,2021-05-10,0
CUST-00905,SMB,Starter,Annual,Europe,20.6,72.13,7.2,0,11,0,7,3,5,2021-10-16,0
CUST-00906,Enterprise,Pro,Multi-year,APAC,61.1,1070.79,2.6,13,7,1,8,3,3,2021-05-23,0
CUST-00907,Mid-Market,Enterprise,Annual,Europe,8.1,414.65,1.1,14,11,2,6,5,4,2021-11-22,1
CUST-00908,SMB,Pro,Annual,Europe,1.2,50.57,15.2,40,2,4,9,3,5,2021-07-06,0
CUST-00909,SMB,Pro,Annual,North America,41.0,61.26,27.0,5,2,0,10,4,2,2021-05-10,0
CUST-00910,SMB,Starter,Annual,North America,0.7,81.07,33.1,5,6,0,4,5,4,2021-12-31,0
CUST-00911,Mid-Market,Enterprise,Monthly,North America,54.9,577.15,11.5,9,3,2,9,5,2,2022-03-07,0
CUST-00912,SMB,Pro,Annual,Europe,19.7,163.07,0.7,7,1,4,3,3,2,2021-06-02,0
CUST-00913,Mid-Market,Pro,Monthly,Europe,51.2,403.29,16.2,20,16,1,4,4,2,2021-04-19,0
CUST-00914,SMB,Starter,Monthly,Europe,4.0,109.06,1.4,15,14,4,8,5,5,2022-05-08,0
CUST-00915,Mid-Market,Starter,Annual,North America,0.7,565.09,13.3,21,17,5,5,5,1,2021-07-01,0
CUST-00916,SMB,Starter,Monthly,North America,12.1,134.35,18.1,26,18,4,0,4,2,2021-12-13,1
CUST-00917,SMB,Starter,Monthly,APAC,10.8,100.74,15.5,38,4,0,5,4,3,2022-02-14,0
CUST-00918,Enterprise,Enterprise,Multi-year,North America,7.2,1336.1,36.4,8,3,0,10,5,5,2021-06-15,0
CUST-00919,Mid-Market,Pro,Annual,Europe,56.9,250.98,16.1,63,8,1,3,2,5,2021-07-20,0
CUST-00920,SMB,Starter,Monthly,Europe,31.1,90.61,14.2,4,4,1,9,4,2,2021-09-27,0
CUST-00921,Enterprise,Enterprise,Multi-year,Europe,19.5,1618.93,3.6,19,15,1,9,4,3,2021-12-16,0
CUST-00922,SMB,Starter,Monthly,LATAM,3.2,54.05,31.0,11,13,1,2,5,4,2021-04-11,0
CUST-00923,Enterprise,Enterprise,Multi-year,LATAM,23.9,1204.56,2.4,25,14,1,6,5,5,2022-05-14,0
CUST-00924,Mid-Market,Enterprise,Monthly,Europe,23.4,533.25,28.2,10,14,0,4,3,2,2021-03-10,0
CUST-00925,SMB,Starter,Monthly,Europe,10.0,146.22,4.5,23,5,1,0,4,2,2021-05-24,0
CUST-00926,SMB,Starter,Monthly,North America,46.6,67.94,1.7,40,5,4,3,3,1,2021-01-22,1
CUST-00927,SMB,Starter,Monthly,LATAM,3.3,101.3,21.0,20,13,1,4,2,1,2021-06-09,0
CUST-00928,SMB,Starter,Monthly,Europe,5.6,76.79,0.0,22,4,0,3,4,4,2021-05-28,0
CUST-00929,Mid-Market,Pro,Annual,North America,1.2,298.53,21.4,1,18,2,2,4,4,2021-10-05,0
CUST-00930,SMB,Starter,Annual,North America,28.6,107.33,3.7,3,6,2,8,4,4,2021-07-05,0
CUST-00931,SMB,Starter,Monthly,North America,17.5,51.63,25.9,55,5,0,6,5,4,2022-03-18,1
CUST-00932,Mid-Market,Pro,Annual,Europe,6.8,504.34,14.1,18,3,2,10,2,2,2021-03-13,0
CUST-00933,Enterprise,Pro,Annual,Europe,3.2,1744.62,13.2,12,3,3,4,4,2,2022-01-04,0
CUST-00934,SMB,Starter,Monthly,North America,0.7,114.35,5.5,7,3,1,8,5,2,2022-01-08,0
CUST-00935,SMB,Pro,Annual,North America,3.3,52.39,0.7,1,2,0,10,4,3,2021-02-18,0
CUST-00936,SMB,Starter,Annual,LATAM,10.9,93.54,21.3,7,18,3,0,2,4,2021-09-07,0
CUST-00937,SMB,Starter,Monthly,APAC,5.1,57.17,2.2,10,10,1,7,2,3,2021-04-25,0
CUST-00938,Enterprise,Enterprise,Multi-year,APAC,5.4,1630.2,5.6,4,7,2,7,4,5,2022-04-10,0
CUST-00939,SMB,Starter,Monthly,North America,37.5,20.0,11.0,3,14,2,10,5,5,2021-04-30,0
CUST-00940,Mid-Market,Enterprise,Monthly,APAC,13.0,1154.53,7.9,11,10,2,8,3,2,2022-05-13,0
CUST-00941,SMB,Pro,Monthly,Europe,23.5,99.71,2.7,13,16,0,6,5,5,2021-10-07,0
CUST-00942,Mid-Market,Pro,Annual,North America,0.7,367.85,1.8,4,6,2,9,5,2,2021-01-01,0
CUST-00943,Mid-Market,Enterprise,Monthly,North America,8.2,318.86,1.6,13,17,4,8,4,4,2022-02-14,1
CUST-00944,Mid-Market,Pro,Monthly,North America,11.7,410.08,23.9,35,6,0,6,4,3,2021-01-07,0
CUST-00945,SMB,Starter,Monthly,North America,3.7,106.57,0.4,10,18,3,9,4,2,2021-05-16,0
CUST-00946,SMB,Pro,Monthly,LATAM,2.3,37.53,45.3,29,10,2,8,5,1,2021-10-21,0
CUST-00947,SMB,Starter,Monthly,North America,36.8,75.6,2.7,39,10,1,0,2,1,2021-08-05,0
CUST-00948,Enterprise,Enterprise,Multi-year,North America,50.5,4060.9,1.4,1,9,4,10,5,4,2021-03-05,0
CUST-00949,Enterprise,Enterprise,Annual,Europe,1.5,1270.7,10.3,2,15,0,6,4,3,2021-06-26,0
CUST-00950,Mid-Market,Enterprise,Annual,North America,7.7,516.34,1.0,10,11,3,8,4,2,2021-10-13,0
CUST-00951,Mid-Market,Pro,Monthly,Europe,57.2,1207.05,11.1,13,7,2,6,4,4,2022-01-26,0
CUST-00952,Mid-Market,Starter,Annual,North America,1.6,643.85,22.8,8,18,0,10,4,3,2021-02-28,0
CUST-00953,SMB,Starter,Monthly,APAC,18.6,84.13,0.6,6,2,4,8,4,1,2022-01-16,0
CUST-00954,Enterprise,Enterprise,Multi-year,North America,64.5,2449.3,19.3,15,2,1,8,4,2,2021-11-01,0
CUST-00955,SMB,Pro,Monthly,Europe,68.9,68.15,6.0,0,13,1,10,2,3,2021-08-24,0
CUST-00956,SMB,Starter,Annual,Europe,11.5,134.54,2.1,52,11,2,5,3,5,2021-11-03,1
